Offer SKU;Product SKU;Category code;Category label;Brand;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;Lead time to ship;EAN;Inactivity reason;Fulfillment center code
0003852000;M5060474526777;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Large Real Leather Vintage Holdall;New;160.00;160.00;4;;INIT;yes;;;;;;;5060474526777;;DEFAULT
0005346100;M5056798403153;accessories-luggage;Luggage;Ashwood Leather;Luxurious Leather Wheeled Duffle Bag;New;315.00;315.00;2;;INIT;yes;;;;;;;5056798403153;;DEFAULT
0005327100;M5061027916403;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Windsor' Real Leather Shoulder Bag;New;39.99;149.00;14;;INIT;yes;;;39.99;;;;5061027916403;;DEFAULT
0005430600;M5056798414760;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Swansea' Real Leather Crossbody Bag;New;27.99;100.00;50;;INIT;yes;;;27.99;;;;5056798414760;;DEFAULT
0005222004;M5056798406550;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Becks' Real Leather Bomber Jacket;New;149.49;259.00;2;;INIT;yes;;;149.49;;;;5056798406550;;DEFAULT
0005194905;M5056798401852;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Fia' Real Leather Biker Jacket Women Coat;New;99.99;199.00;4;;INIT;yes;;;99.99;;;;5056798401852;;DEFAULT
0005192506;M5056798402316;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;2;;INIT;yes;;;84.99;;;;5056798402316;;DEFAULT
0005190103;M5056798402101;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;9;;INIT;yes;;;84.99;;;;5056798402101;;DEFAULT
0005192507;M5056798402323;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;209.00;3;;INIT;yes;;;84.99;;;;5056798402323;;DEFAULT
0005441000;M5056798441711;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Fiorella' Real Leather Handbag with Detachable Crossbody Strap;New;49.99;170.00;51;;INIT;yes;;;49.99;;;;5056798441711;;DEFAULT
0005192505;M5056798402309;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;6;;INIT;yes;;;84.99;;;;5056798402309;;DEFAULT
0005192503;M5056798402286;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;2;;INIT;yes;;;84.99;;;;5056798402286;;DEFAULT
0005051000;M5061042993908;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Arte in Pelle' RFID Secure Leather Wallet/Purse with Zip and Stud Closure;New;24.99;34.99;10;;INIT;yes;;;24.99;;;;5061042993908;;DEFAULT
0004877302;M5056798463355;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 14' Stylish Leather Pencil Skirt;New;79.99;79.99;2;;INIT;yes;;;;;;;5056798463355;;DEFAULT
0005816100;M5056798447140;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Classic Leather Laptop Bag;New;82.49;165.00;2;;INIT;yes;;;82.49;;;;5056798447140;;DEFAULT
0000684300;M5060474524162;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Gareth' Triple Gusset Heavy Duty Real Leather Briefcase;New;159.99;159.99;3;;INIT;yes;;;;;;;5060474524162;;DEFAULT
0001557305;M5056798424097;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Brampton London;'Essen' Real Leather Biker Jacket;New;99.99;239.00;8;;INIT;yes;;;99.99;;;;5056798424097;;DEFAULT
0004060900;M5056798448024;home-soft_furnishings;Soft Furnishings;Fenland England;Real Sheepskin Seat Pad;New;29.99;60.00;1;;INIT;yes;;;29.99;;;;5056798448024;;DEFAULT
0001557304;M5056798424080;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Brampton London;'Essen' Real Leather Biker Jacket;New;99.99;239.00;7;;INIT;yes;;;99.99;;;;5056798424080;;DEFAULT
0005815300;M5056798447065;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Compact Leather Flap Over Bag;New;49.99;100.00;7;;INIT;yes;;;49.99;;;;5056798447065;;DEFAULT
0004194300;M5056798428804;home-rugs;Rugs;Fenland England;Real Sheepskin Single Rug;New;36.49;79.95;1;;INIT;yes;;;36.49;;;;5056798428804;;DEFAULT
0005146600;M5056798448017;home-soft_furnishings;Soft Furnishings;Fenland England;Real Sheepskin Seat Pad;New;29.99;60.00;6;;INIT;yes;;;29.99;;;;5056798448017;;DEFAULT
0005385900;M5056798440196;home-rugs;Rugs;Fenland England;Real Sheepskin Single Rug;New;36.49;79.95;5;;INIT;yes;;;36.49;;;;5056798440196;;DEFAULT
0005436100;M5056798414869;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Ayr' Real Leather Crossbody Bag;New;29.99;110.00;1;;INIT;yes;;;29.99;;;;5056798414869;;DEFAULT
0005309400;M5061049604593;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Derry' Classic Real Leather Zipped Shoulder Bag;New;39.99;149.00;6;;INIT;yes;;;39.99;;;;5061049604593;;DEFAULT
0005187900;M5056798435734;home-rugs;Rugs;Fenland England;Real Sheepskin Double Rug;New;98.99;189.00;6;;INIT;yes;;;98.99;;;;5056798435734;;DEFAULT
0004937505;M5061042990860;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Bronx' Real Leather Biker Jacket;New;138.99;239.00;1;;INIT;yes;;;138.99;;;;5061042990860;;DEFAULT
0005312201;M5056798418874;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Real Leather Sheepskin Gloves;New;19.99;69.99;16;;INIT;yes;;;19.99;;;;5056798418874;;DEFAULT
0005061705;M5056798454827;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angel' Real Leather Three Button Blazer;New;119.99;199.00;2;;INIT;yes;;;119.99;;;;5056798454827;;DEFAULT
0005213904;M5056798404938;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Corina' Collarless Casual Leather Jacket;New;129.99;199.00;2;;INIT;yes;;;129.99;;;;5056798404938;;DEFAULT
0005197302;M5056798401913;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Fia' Real Leather Biker Jacket Women Coat;New;99.99;199.00;0;;INIT;no;;;99.99;;;;5056798401913;Out of stock;DEFAULT
0005952904;M5056798466905;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'AMJ-9' Real Leather Brando Collar Jacket;New;149.99;249.00;1;;INIT;yes;;;149.99;;;;5056798466905;;DEFAULT
0005297801;M5056798417969;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Fia' Real Leather Biker Jacket Women Coat;New;99.99;199.00;1;;INIT;yes;;;99.99;;;;5056798417969;;DEFAULT
0005313100;M5056798418812;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Real Leather Sheepskin Gloves;New;19.99;69.99;14;;INIT;yes;;;19.99;;;;5056798418812;;DEFAULT
0005309800;M5061049604616;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Donegal' Practical Real Leather Shoulder Bag;New;39.99;149.00;28;;INIT;yes;;;39.99;;;;5061049604616;;DEFAULT
0005186503;M5056798433921;women-footwear-womens_boots;Womens Boots;Fenland England;Real Sheepskin Booties;New;55.99;130.00;3;;INIT;yes;;;55.99;;;;5056798433921;;DEFAULT
0004879701;M5056798463560;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 21' Stylish Leather Pencil Skirt;New;99.99;99.99;1;;INIT;yes;;;;;;;5056798463560;;DEFAULT
0003743000;M5060821280208;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vintage Small Leather Travel Shoulder Bag;New;59.99;59.99;8;;INIT;yes;;;;;;;5060821280208;;DEFAULT
0004471600;M5061042994905;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Viaggiatore'  Large Travel Weekend Holdall;New;93.49;199.00;0;;INIT;no;;;93.49;;;;5061042994905;Out of stock;DEFAULT
0005293400;M5056798414494;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Naomi' Real Leather Compact Crossbody Bag;New;26.99;94.99;120;;INIT;yes;;;26.99;;;;5056798414494;;DEFAULT
0005386901;M5056798440219;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Real Leather Sheepskin Gloves;New;19.99;69.99;61;;INIT;yes;;;19.99;;;;5056798440219;;DEFAULT
0005190101;M5056798402088;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;7;;INIT;yes;;;84.99;;;;5056798402088;;DEFAULT
0005308100;M5061027914102;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Antrim' Chic Real Leather Shoulder Bag;New;39.99;129.00;15;;INIT;yes;;;39.99;;;;5061027914102;;DEFAULT
0004504800;M5060999705299;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Tab Zip Top Real Leather Crossbody Bag;New;19.99;59.99;16;;INIT;yes;;;19.99;;;;5060999705299;;DEFAULT
0005051200;M5061042993830;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Arte in Pelle' RFID Secure Leather Wallet/Purse with Zip and Stud Closure;New;24.99;34.99;6;;INIT;yes;;;24.99;;;;5061042993830;;DEFAULT
0005448500;M5056798442138;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Rosara' Real Leather Shoulder Bag;New;49.99;170.00;73;;INIT;yes;;;49.99;;;;5056798442138;;DEFAULT
0004304803;M5060999707811;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Celia' Leather Fashion Biker Jacket Women Coat;New;99.99;229.00;2;;INIT;yes;;;99.99;;;;5060999707811;;DEFAULT
0004877300;M5056798463331;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 14' Stylish Leather Pencil Skirt;New;79.99;79.99;2;;INIT;yes;;;;;;;5056798463331;;DEFAULT
0004925800;M5061027911088;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Lussuria Venezia' Real Leather Flapover Backpack;New;59.99;139.00;1;;INIT;yes;;;59.99;;;;5061027911088;;DEFAULT
0005433600;M5056798415323;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Oxford' Elegant Real Leather Tote Bag;New;37.99;140.00;30;;INIT;yes;;;37.99;;;;5056798415323;;DEFAULT
0005176402;M5056798400268;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Detachable Fur Hooded Long Leather Jacket;New;149.99;289.00;1;;INIT;yes;;;149.99;;;;5056798400268;;DEFAULT
0005068100;M5061049604180;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Tocco di Lusso' Leather Brown Suede Bag;New;39.99;129.00;25;;INIT;yes;;;39.99;;;;5061049604180;;DEFAULT
0004929300;M5061027911422;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Elegante Firenze' Real Leather Tote Bag;New;49.99;129.00;377;;INIT;yes;;;49.99;;;;5061027911422;;DEFAULT
0005449300;M5056798442527;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Seraphina' Real Leather Purse with RFID-Protection;New;23.49;65.00;134;;INIT;yes;;;23.49;;;;5056798442527;;DEFAULT
0005444600;M5056798442435;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Doralina' Real Leather Crossbody Bag;New;39.99;150.00;25;;INIT;yes;;;39.99;;;;5056798442435;;DEFAULT
0005449400;M5056798442534;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Seraphina' Real Leather Purse with RFID-Protection;New;23.49;65.00;7;;INIT;yes;;;23.49;;;;5056798442534;;DEFAULT
0005916900;M5056798458573;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Genuine Leather Crossbody x Shoulder Bag with Golden Accents;New;26.99;69.99;209;;INIT;yes;;;26.99;;;;5056798458573;;DEFAULT
0005430400;M5056798414753;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Swansea' Real Leather Crossbody Bag;New;27.99;100.00;96;;INIT;yes;;;27.99;;;;5056798414753;;DEFAULT
0005820000;M5056798455176;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Long Purse with Turnlock, Zip Pocket & Card Slots;New;45.00;45.00;6;;INIT;yes;;;;;;;5056798455176;;DEFAULT
0000458704;M5056798461139;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Brienne' Real Leather Duffle Coat;New;109.99;289.00;0;;INIT;no;;;109.99;;;;5056798461139;Out of stock;DEFAULT
0004559900;M5060999700331;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bridge' Croc Print Real Leather Shoulder Bag;New;44.99;99.00;5;;INIT;yes;;;44.99;;;;5060999700331;;DEFAULT
0004706303;M5056798465694;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Furia' Real Leather Slim Fit Biker Jacket;New;99.99;189.00;3;;INIT;yes;;;99.99;;;;5056798465694;;DEFAULT
0005184302;M5056798433792;women-footwear-womens_boots;Womens Boots;Fenland England;Real Sheepskin Booties;New;55.99;130.00;2;;INIT;yes;;;55.99;;;;5056798433792;;DEFAULT
0004171304;M5060999708368;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Aliona' Real Leather Fashion Jacket Women Coat;New;129.99;229.00;0;;INIT;no;;;129.99;;;;5060999708368;Out of stock;DEFAULT
0005109404;M5061049606672;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angelica' Real Leather Two Button Blazer;New;139.99;189.00;0;;INIT;no;;;139.99;;;;5061049606672;Out of stock;DEFAULT
0001869407;M5056798419932;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chambery' Collarless Real Leather Jacket;New;104.99;209.00;6;;INIT;yes;;;104.99;;;;5056798419932;;DEFAULT
0004822304;M5056798426305;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Monomoi;'Urban' Real Leather Bomber Jacket With Detachable Fur Collar;New;126.99;199.00;0;;INIT;no;;;126.99;;;;5056798426305;Out of stock;DEFAULT
0004391203;M5060999709891;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'MB' Real Leather Fashion Biker Jacket;New;114.99;229.00;0;;INIT;no;;;114.99;;;;5060999709891;Out of stock;DEFAULT
0002692108;M5056798465038;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Fenland England;'Hunter' Genuine Sheepskin Aviator Jacket;New;379.99;619.00;0;;INIT;no;;;379.99;;;;5056798465038;Out of stock;DEFAULT
0004351406;M5061049602094;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Vincenzo' Mens Leather Biker Jacket;New;134.99;189.00;8;;INIT;yes;;;134.99;;;;5061049602094;;DEFAULT
0003930500;M5056798413190;women-footwear-womens_boots;Womens Boots;Fenland England;Sheepskin Ladies Bootie Slippers;New;46.99;99.99;15;;INIT;yes;;;46.99;;;;5056798413190;;DEFAULT
0002527103;M5056798461573;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798461573;Out of stock;DEFAULT
0004757201;M5056798435369;women-footwear-womens_flats;Womens Flats;Fenland England;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;43.99;105.00;2;;INIT;yes;;;43.99;;;;5056798435369;;DEFAULT
0003888409;M5061027913921;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'lolita' Real Leather Mandarin Collar Biker Jacket;New;109.99;219.00;5;;INIT;yes;;;109.99;;;;5061027913921;;DEFAULT
0001860103;M5056798437554;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Isla' Real Leather Mandarin Collared Jacket;New;99.99;189.00;3;;INIT;yes;;;99.99;;;;5056798437554;;DEFAULT
0005007702;M5056798446860;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Veg Tanned Biker Jacket With Double Button Mandarin Collar;New;149.99;239.00;3;;INIT;yes;;;149.99;;;;5056798446860;;DEFAULT
0005140011;M5061049608737;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;149.99;359.00;1;;INIT;yes;;;149.99;;;;5061049608737;;DEFAULT
0005951408;M5056798466882;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'AMJ-5' Real Leather Safari Jacket;New;164.99;269.00;5;;INIT;yes;;;164.99;;;;5056798466882;;DEFAULT
0005219006;M5056798405294;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Nova' Ashwood Leather Contrasting Stripe Biker Jacket;New;139.99;299.00;0;;INIT;no;;;139.99;;;;5056798405294;Out of stock;DEFAULT
0005236709;M5056798404105;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Casual Jacket with Contrast Stripes;New;119.99;329.00;1;;INIT;yes;;;119.99;;;;5056798404105;;DEFAULT
0002531906;M5056798461481;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;189.00;5;;INIT;yes;;;99.99;;;;5056798461481;;DEFAULT
0001457704;M5056798437011;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Hooded Duffle Jacket;New;149.99;269.00;3;;INIT;yes;;;149.99;;;;5056798437011;;DEFAULT
0005291900;M5056798414548;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Ava' Stylish Real Leather Crossbody Bag;New;32.49;94.99;0;;INIT;no;;;32.49;;;;5056798414548;Out of stock;DEFAULT
0005300610;M5056798439961;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2419' Ladies Leather Aviator Jacket with Faux Fur Lining;New;139.99;429.00;0;;INIT;no;;;139.99;;;;5056798439961;Out of stock;DEFAULT
0003766208;M5056798417440;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Cadmar' Leather Biker Jacket;New;154.99;245.00;2;;INIT;yes;;;154.99;;;;5056798417440;;DEFAULT
0004361802;M5056798426374;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Wendy' Real Leather Side Zip Biker Jacket;New;89.99;179.00;0;;INIT;no;;;89.99;;;;5056798426374;Out of stock;DEFAULT
0005547306;M5056798455527;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Hayden' Real Leather Fashion Biker Jacket;New;138.99;249.00;0;;INIT;no;;;138.99;;;;5056798455527;Out of stock;DEFAULT
0005516106;M5056798453592;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angelica' Real Leather Two Button Blazer;New;139.99;189.00;1;;INIT;yes;;;139.99;;;;5056798453592;;DEFAULT
0005514908;M5056798453516;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angelica' Real Leather Two Button Blazer;New;139.99;229.00;1;;INIT;yes;;;139.99;;;;5056798453516;;DEFAULT
0001367805;M5061042990686;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Edinburgh' Real Leather Bomber Jacket;New;149.99;229.00;2;;INIT;yes;;;149.99;;;;5061042990686;;DEFAULT
0004951907;M5061049601752;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Ferdinando' Mens Leather Bomber Jacket;New;149.49;225.00;0;;INIT;no;;;149.49;;;;5061049601752;Out of stock;DEFAULT
0000717304;M5056798406963;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Cumbria' Fitted Leather Gilet With Faux Fur Collar;New;99.99;149.00;2;;INIT;yes;;;99.99;;;;5056798406963;;DEFAULT
0003215700;M5056798425438;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Medium Leather Shoulder Bag;New;44.99;119.00;0;;INIT;no;;;44.99;;;;5056798425438;Out of stock;DEFAULT
0004855304;M5056798423281;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;229.00;1;;INIT;yes;;;149.99;;;;5056798423281;;DEFAULT
0005341707;M5056798435833;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;129.99;249.00;2;;INIT;yes;;;129.99;;;;5056798435833;;DEFAULT
0004747403;M5056798427890;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Nancy' Real Leather Knee Length Belted Fashion Coat;New;114.99;369.00;0;;INIT;no;;;114.99;;;;5056798427890;Out of stock;DEFAULT
0005215106;M5056798405041;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Corina' Collarless Casual Leather Jacket;New;129.99;199.00;6;;INIT;yes;;;129.99;;;;5056798405041;;DEFAULT
0005904503;M5056798461009;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Hooded Jacket with Fur;New;149.99;269.00;2;;INIT;yes;;;149.99;;;;5056798461009;;DEFAULT
0004708703;M5056798465724;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Furia' Real Leather Slim Fit Biker Jacket;New;99.99;189.00;5;;INIT;yes;;;99.99;;;;5056798465724;;DEFAULT
0004910705;M5061042992406;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'AMJ-5' Real Leather Safari Jacket;New;149.99;249.00;0;;INIT;no;;;149.99;;;;5061042992406;Out of stock;DEFAULT
0005944203;M5056798466530;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Snew' Real Leather Loose Fit Jacket With Faux Fur Lining & Collar;New;199.99;399.00;0;;INIT;no;;;199.99;;;;5056798466530;Out of stock;DEFAULT
0005062908;M5056798456531;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angel' Real Leather Three Button Blazer;New;119.99;219.00;1;;INIT;yes;;;119.99;;;;5056798456531;;DEFAULT
0004729103;M5056798426527;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Andrea' Leather Biker Jacket;New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798426527;Out of stock;DEFAULT
0003192309;M5056798407311;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Scarlett' Real Leather Biker Jacket;New;139.99;285.00;2;;INIT;yes;;;139.99;;;;5056798407311;;DEFAULT
0005229207;M5056798403580;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Enzo' Leather Utility Vest with Multiple Pockets;New;138.99;189.00;0;;INIT;no;;;138.99;;;;5056798403580;Out of stock;DEFAULT
0004050600;M5061049609130;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Tab Zip Top Real Leather Crossbody Bag;New;19.99;59.99;0;;INIT;no;;;19.99;;;;5061049609130;Out of stock;DEFAULT
0005916500;M5056798458597;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Genuine Leather Crossbody x Shoulder Bag with Golden Accents;New;26.99;69.99;450;;INIT;yes;;;26.99;;;;5056798458597;;DEFAULT
0004715902;M5056798420518;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;Side Zip Real Leather Biker Jacket;New;84.99;179.00;0;;INIT;no;;;84.99;;;;5056798420518;Out of stock;DEFAULT
0004518507;M5056798420488;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;Real Leather Short Biker Jacket;New;79.99;209.00;0;;INIT;no;;;79.99;;;;5056798420488;Out of stock;DEFAULT
0005451410;M5056798448864;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;114.99;259.00;0;;INIT;no;;;114.99;;;;5056798448864;Out of stock;DEFAULT
0005322104;M5056798419116;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Brando Jacket;New;129.49;229.00;0;;INIT;no;;;129.49;;;;5056798419116;Out of stock;DEFAULT
0003192307;M5056798407298;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Scarlett' Real Leather Biker Jacket;New;139.99;245.00;1;;INIT;yes;;;139.99;;;;5056798407298;;DEFAULT
0004931100;M5061027911699;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Capolavoro Veneziano' Real Leather Hobo Shoulder Bag;New;39.99;129.00;0;;INIT;no;;;39.99;;;;5061027911699;Out of stock;DEFAULT
0005291300;M5056798414746;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Leather Holdall with Spacious Interior;New;113.49;220.00;0;;INIT;no;;;113.49;;;;5056798414746;Out of stock;DEFAULT
0005183205;M5056798433761;women-footwear-womens_boots;Womens Boots;Fenland England;Real Sheepskin Booties;New;55.99;130.00;1;;INIT;yes;;;55.99;;;;5056798433761;;DEFAULT
0003855700;M5060821281427;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vegetable Tanned Small Leather Crossbody Shoulder Bag;New;34.99;69.00;0;;INIT;no;;;34.99;;;;5060821281427;Out of stock;DEFAULT
0004349905;M5061049602001;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Vincenzo' Mens Leather Biker Jacket;New;134.99;189.00;3;;INIT;yes;;;134.99;;;;5061049602001;;DEFAULT
0005311900;M5056798418799;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Real Leather Sheepskin Gloves;New;19.99;69.99;9;;INIT;yes;;;19.99;;;;5056798418799;;DEFAULT
0001844208;M5056798418980;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Juliet' Real Leather Jacket;New;129.99;289.00;0;;INIT;no;;;129.99;;;;5056798418980;Out of stock;DEFAULT
0005319401;M5056798421249;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lilac' Real Sheepskin Oversized Fluffy Gilet;New;389.99;579.00;1;;INIT;yes;;;389.99;;;;5056798421249;;DEFAULT
0004270209;M5060999709501;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Aliona' Real Leather Fashion Jacket Women Coat;New;129.99;289.00;1;;INIT;yes;;;129.99;;;;5060999709501;;DEFAULT
